,audio_file,annotation_file,annotation,start_time,end_time,low_f,high_f,View,Low Freq (Hz),Annotation,Selection,Begin Time (s),End Time (s),Channel,High Freq (Hz)
95,./audio_data\CWS\CWS-NOR_YTHEMP-YSL-259270-T3_20210702_051500.mp3,./raven_data\CWS\CWS-NOR_YTHEMP-YSL-259270-T3_20210702_051500.Table.1.selections.txt,PIKA,32.42286939,32.550858952,2526.316,3603.715,Spectrogram 1,,,2,,,1,
96,./audio_data\CWS\CWS-NOR_YTHEMP-YSL-259270-T3_20210702_051500.mp3,./raven_data\CWS\CWS-NOR_YTHEMP-YSL-259270-T3_20210702_051500.Table.1.selections.txt,PIKA,36.165699293,36.304066387,2303.406,3678.019,Spectrogram 1,,,3,,,1,
97,./audio_data\CWS\CWS-NOR_YTHEMP-YSL-259270-T3_20210702_051500.mp3,./raven_data\CWS\CWS-NOR_YTHEMP-YSL-259270-T3_20210702_051500.Table.1.selections.txt,PIKA,39.635254184,39.794376343,2414.861,3715.17,Spectrogram 1,,,4,,,1,
98,./audio_data\CWS\CWS-NOR_YTHEMP-YSL-259270-T3_20210702_051500.mp3,./raven_data\CWS\CWS-NOR_YTHEMP-YSL-259270-T3_20210702_051500.Table.1.selections.txt,PIKA,43.326196427,43.481859408,2377.709,3715.17,Spectrogram 1,,,5,,,1,
99,./audio_data\CWS\CWS-NOR_YTHEMP-YSL-259270-T3_20210702_051500.mp3,./raven_data\CWS\CWS-NOR_YTHEMP-YSL-259270-T3_20210702_051500.Table.1.selections.txt,PIKA,264.713547431,264.817322752,2154.158,3388.859,Spectrogram 1,,,6,,,1,
100,./audio_data\CWS\CWS-NOR_YTHEMP-YSL-259270-T3_20210702_051500.mp3,./raven_data\CWS\CWS-NOR_YTHEMP-YSL-259270-T3_20210702_051500.Table.1.selections.txt,PIKA,269.276202368,269.397273576,1970.267,3441.399,Spectrogram 1,,,7,,,1,
101,./audio_data\CWS\CWS-NOR_YTHEMP-YSL-259270-T3_20210702_051500.mp3,./raven_data\CWS\CWS-NOR_YTHEMP-YSL-259270-T3_20210702_051500.Table.1.selections.txt,PIKA,272.835695871,272.956767079,2022.807,3467.669,Spectrogram 1,,,8,,,1,
102,./audio_data\CWS\CWS-NOR_YTHEMP-YSL-259270-T3_20210702_051500.mp3,./raven_data\CWS\CWS-NOR_YTHEMP-YSL-259270-T3_20210702_051500.Table.1.selections.txt,PIKA,276.360597601,276.49204634,2101.618,3467.669,Spectrogram 1,,,9,,,1,
103,./audio_data\CWS\CWS-NOR_YTHEMP-YSL-259270-T3_20210702_051500.mp3,./raven_data\CWS\CWS-NOR_YTHEMP-YSL-259270-T3_20210702_051500.Table.1.selections.txt,PIKA,279.802479073,279.916631926,2101.618,3441.399,Spectrogram 1,,,10,,,1,
104,./audio_data\CWS\CWS-NOR_YTHEMP-YSL-259270-T3_20210702_051500.mp3,./raven_data\CWS\CWS-NOR_YTHEMP-YSL-259270-T3_20210702_051500.Table.1.selections.txt,PIKA,283.94657355,284.060726403,2101.618,3362.588,Spectrogram 1,,,11,,,1,
105,./audio_data\CWS\CWS-NOR_YTHEMP-YSL-259270-T3_20210702_051500.mp3,./raven_data\CWS\CWS-NOR_YTHEMP-YSL-259270-T3_20210702_051500.Table.1.selections.txt,PIKA,287.544118004,287.665189211,1996.537,3415.129,Spectrogram 1,,,12,,,1,
106,./audio_data\CWS\CWS-NOR_YTHEMP-YSL-259270-T3_20210704_083000.mp3,./raven_data\CWS\CWS-NOR_YTHEMP-YSL-259270-T3_20210704_083000.Table.1.selections.txt,PIKA,118.691293557,118.808905587,2080.495,2860.681,Spectrogram 1,,,1,,,1,
107,./audio_data\CWS\CWS-NOR_YTHEMP-YSL-259270-T3_20210704_083000.mp3,./raven_data\CWS\CWS-NOR_YTHEMP-YSL-259270-T3_20210704_083000.Table.1.selections.txt,PIKA,164.89206637,165.020055932,1226.006,1969.04,Spectrogram 1,,,2,,,1,
108,./audio_data\CWS\CWS-NOR_YTHEMP-YSL-259270-T3_20210704_083000.mp3,./raven_data\CWS\CWS-NOR_YTHEMP-YSL-259270-T3_20210704_083000.Table.1.selections.txt,PIKA,179.669672049,179.801120789,2229.102,3715.17,Spectrogram 1,,,3,,,1,
109,./audio_data\CWS\CWS-NOR_YTHEMP-YSL-259270-T3_20210704_083000.mp3,./raven_data\CWS\CWS-NOR_YTHEMP-YSL-259270-T3_20210704_083000.Table.1.selections.txt,PIKA,191.517354505,191.628048181,1931.889,3232.198,Spectrogram 1,,,5,,,1,
110,./audio_data\CWS\CWS-NOR_YTHEMP-YSL-259270-T3_20210704_083000.mp3,./raven_data\CWS\CWS-NOR_YTHEMP-YSL-259270-T3_20210704_083000.Table.1.selections.txt,PIKA,193.558269148,193.707013774,1894.737,3343.653,Spectrogram 1,,,6,,,1,
111,./audio_data\CWS\CWS-NOR_YTHEMP-YSL-259270-T3_20210704_083000.mp3,./raven_data\CWS\CWS-NOR_YTHEMP-YSL-259270-T3_20210704_083000.Table.1.selections.txt,PIKA,197.290721518,197.411792726,1969.04,3380.805,Spectrogram 1,,,7,,,1,
112,./audio_data\CWS\CWS-NOR_YTHEMP-YSL-259270-T3_20210704_083000.mp3,./raven_data\CWS\CWS-NOR_YTHEMP-YSL-259270-T3_20210704_083000.Table.1.selections.txt,PIKA,201.24456124,201.365632448,1969.04,3417.957,Spectrogram 1,,,8,,,1,
113,./audio_data\CWS\CWS-NOR_YTHEMP-YSL-259270-T3_20210704_083000.mp3,./raven_data\CWS\CWS-NOR_YTHEMP-YSL-259270-T3_20210704_083000.Table.1.selections.txt,PIKA,205.475135151,205.613502245,2006.192,3529.412,Spectrogram 1,,,9,,,1,
114,./audio_data\CWS\CWS-NOR_YTHEMP-YSL-259270-T3_20210704_083000.mp3,./raven_data\CWS\CWS-NOR_YTHEMP-YSL-259270-T3_20210704_083000.Table.1.selections.txt,PIKA,208.346252359,208.474241921,1969.04,3417.957,Spectrogram 1,,,10,,,1,
115,./audio_data\CWS\CWS-NOR_YTHEMP-YSL-259270-T3_20210704_083000.mp3,./raven_data\CWS\CWS-NOR_YTHEMP-YSL-259270-T3_20210704_083000.Table.1.selections.txt,PIKA,210.328360986,210.432136307,2303.406,3269.35,Spectrogram 1,,,11,,,1,
116,./audio_data\CWS\CWS-NOR_YTHEMP-YSL-259270-T3_20210704_083000.mp3,./raven_data\CWS\CWS-NOR_YTHEMP-YSL-259270-T3_20210704_083000.Table.1.selections.txt,PIKA,211.94725599,212.071786375,1931.889,3380.805,Spectrogram 1,,,12,,,1,
117,./audio_data\CWS\CWS-NOR_YTHEMP-YSL-259270-T3_20210704_083000.mp3,./raven_data\CWS\CWS-NOR_YTHEMP-YSL-259270-T3_20210704_083000.Table.1.selections.txt,PIKA,214.977495357,215.102025742,2006.192,3492.26,Spectrogram 1,,,13,,,1,
118,./audio_data\CWS\CWS-NOR_YTHEMP-YSL-259270-T3_20210704_083000.mp3,./raven_data\CWS\CWS-NOR_YTHEMP-YSL-259270-T3_20210704_083000.Table.1.selections.txt,PIKA,218.533529683,218.65460089,1969.04,3492.26,Spectrogram 1,,,14,,,1,
119,./audio_data\CWS\CWS-NOR_YTHEMP-YSL-259270-T3_20210704_083000.mp3,./raven_data\CWS\CWS-NOR_YTHEMP-YSL-259270-T3_20210704_083000.Table.1.selections.txt,PIKA,221.85088077,221.992707042,1820.433,3492.26,Spectrogram 1,,,15,,,1,
120,./audio_data\CWS\CWS-NOR_YTHEMP-YSL-259270-T3_20210704_083000.mp3,./raven_data\CWS\CWS-NOR_YTHEMP-YSL-259270-T3_20210704_083000.Table.1.selections.txt,PIKA,227.354431949,227.489339866,1857.585,3380.805,Spectrogram 1,,,16,,,1,
121,./audio_data\CWS\CWS-NOR_YTHEMP-YSL-261611-S3_20210615_074500.mp3,./raven_data\CWS\CWS-NOR_YTHEMP-YSL-261611-S3_20210615_074500.Table.1.selections.txt,PIKA,8.201709519,8.350454146,2452.012,3640.867,Spectrogram 1,,,1,,,1,
122,./audio_data\CWS\CWS-NOR_YTHEMP-YSL-261611-S3_20210616_061500.mp3,./raven_data\CWS\CWS-NOR_YTHEMP-YSL-261611-S3_20210616_061500.Table.1.selections.txt,PIKA,114.282572013,114.40364322,2495.671,3651.561,Spectrogram 1,,,1,,,1,
123,./audio_data\CWS\CWS-NOR_YTHEMP-YSL-261611-S3_20210616_061500.mp3,./raven_data\CWS\CWS-NOR_YTHEMP-YSL-261611-S3_20210616_061500.Table.1.selections.txt,PIKA,120.116474629,120.289433497,2705.833,3651.561,Spectrogram 1,,,2,,,1,
124,./audio_data\CWS\CWS-NOR_YTHEMP-YSL-261611-S3_20210616_061500.mp3,./raven_data\CWS\CWS-NOR_YTHEMP-YSL-261611-S3_20210616_061500.Table.1.selections.txt,PIKA,122.883816517,123.004887724,2600.752,3677.831,Spectrogram 1,,,3,,,1,
125,./audio_data\CWS\CWS-NOR_YTHEMP-YSL-261611-S3_20210616_061500.mp3,./raven_data\CWS\CWS-NOR_YTHEMP-YSL-261611-S3_20210616_061500.Table.1.selections.txt,PIKA,160.972818422,161.08005292,2390.59,3572.75,Spectrogram 1,,,4,,,1,
126,./audio_data\CWS\CWS-NOR_YTHEMP-YSL-261611-S3_20210616_061500.mp3,./raven_data\CWS\CWS-NOR_YTHEMP-YSL-261611-S3_20210616_061500.Table.1.selections.txt,PIKA,184.737366881,184.854978911,2390.59,3520.21,Spectrogram 1,,,5,,,1,
127,./audio_data\CWS\CWS-NOR_YTHEMP-YSL-261611-S3_20210711_044500.mp3,./raven_data\CWS\CWS-NOR_YTHEMP-YSL-261611-S3_20210711_044500.Table.1.selections.txt,PIKA,115.501213578,115.625743963,2712.074,3826.625,Spectrogram 1,,,1,,,1,
128,./audio_data\CWS\CWS-NOR_YTHEMP-YSL-266936-T2_20210621_030000.mp3,./raven_data\CWS\CWS-NOR_YTHEMP-YSL-266936-T2_20210621_030000.Table.1.selections.txt,PIKA,33.976040024,34.135162183,2452.012,3715.17,Spectrogram 1,,,1,,,1,
129,./audio_data\CWS\CWS-NOR_YTHEMP-YSL-266936-T2_20210621_030000.mp3,./raven_data\CWS\CWS-NOR_YTHEMP-YSL-266936-T2_20210621_030000.Table.1.selections.txt,PIKA,37.812267716,37.929879746,2489.164,3752.322,Spectrogram 1,,,2,,,1,
130,./audio_data\CWS\CWS-NOR_YTHEMP-YSL-266936-T2_20210621_030000.mp3,./raven_data\CWS\CWS-NOR_YTHEMP-YSL-266936-T2_20210621_030000.Table.1.selections.txt,PIKA,40.482752638,40.638415619,2489.164,3640.867,Spectrogram 1,,,3,,,1,
131,./audio_data\CWS\CWS-NOR_YTHEMP-YSL-266936-T2_20210621_030000.mp3,./raven_data\CWS\CWS-NOR_YTHEMP-YSL-266936-T2_20210621_030000.Table.1.selections.txt,PIKA,43.077135657,43.201666042,2489.164,3566.563,Spectrogram 1,,,4,,,1,
132,./audio_data\CWS\CWS-NOR_YTHEMP-YSL-266936-T2_20210621_030000.mp3,./raven_data\CWS\CWS-NOR_YTHEMP-YSL-266936-T2_20210621_030000.Table.1.selections.txt,PIKA,45.560825001,45.70611045,2526.316,3603.715,Spectrogram 1,,,5,,,1,
133,./audio_data\CWS\CWS-NOR_YTHEMP-YSL-266936-T2_20210621_030000.mp3,./raven_data\CWS\CWS-NOR_YTHEMP-YSL-266936-T2_20210621_030000.Table.1.selections.txt,PIKA,48.217473213,48.36621784,2563.467,3678.019,Spectrogram 1,,,6,,,1,
134,./audio_data\CWS\CWS-NOR_YTHEMP-YSL-266936-T2_20210621_030000.mp3,./raven_data\CWS\CWS-NOR_YTHEMP-YSL-266936-T2_20210621_030000.Table.1.selections.txt,PIKA,50.756509395,50.936386618,2600.619,3640.867,Spectrogram 1,,,7,,,1,
135,./audio_data\CWS\CWS-NOR_YTHEMP-YSL-266936-T2_20210621_030000.mp3,./raven_data\CWS\CWS-NOR_YTHEMP-YSL-266936-T2_20210621_030000.Table.1.selections.txt,PIKA,53.198688611,53.34397406,2674.923,3678.019,Spectrogram 1,,,8,,,1,
136,./audio_data\CWS\CWS-NOR_YTHEMP-YSL-266936-T2_20210621_030000.mp3,./raven_data\CWS\CWS-NOR_YTHEMP-YSL-266936-T2_20210621_030000.Table.1.selections.txt,PIKA,55.883010242,56.031754868,2600.619,3640.867,Spectrogram 1,,,9,,,1,
137,./audio_data\CWS\CWS-NOR_YTHEMP-YSL-266936-T2_20210621_030000.mp3,./raven_data\CWS\CWS-NOR_YTHEMP-YSL-266936-T2_20210621_030000.Table.1.selections.txt,PIKA,58.456638197,58.608842001,2563.467,3678.019,Spectrogram 1,,,10,,,1,
138,./audio_data\CWS\CWS-NOR_YTHEMP-YSL-266936-T2_20210621_030000.mp3,./raven_data\CWS\CWS-NOR_YTHEMP-YSL-266936-T2_20210621_030000.Table.1.selections.txt,PIKA,61.289704455,61.445367436,2637.771,3640.867,Spectrogram 1,,,11,,,1,
139,./audio_data\CWS\CWS-NOR_YTHEMP-YSL-266936-T2_20210621_030000.mp3,./raven_data\CWS\CWS-NOR_YTHEMP-YSL-266936-T2_20210621_030000.Table.1.selections.txt,PIKA,64.001699504,64.150444131,2600.619,3678.019,Spectrogram 1,,,12,,,1,
140,./audio_data\CWS\CWS-NOR_YTHEMP-YSL-266936-T2_20210621_030000.mp3,./raven_data\CWS\CWS-NOR_YTHEMP-YSL-266936-T2_20210621_030000.Table.1.selections.txt,PIKA,66.872816713,67.028479694,2563.467,3566.563,Spectrogram 1,,,13,,,1,
141,./audio_data\CWS\CWS-NOR_YTHEMP-YSL-266936-T2_20210621_030000.mp3,./raven_data\CWS\CWS-NOR_YTHEMP-YSL-266936-T2_20210621_030000.Table.1.selections.txt,PIKA,69.840790887,70.0068314,2526.316,3603.715,Spectrogram 1,,,14,,,1,
142,./audio_data\CWS\CWS-NOR_YTHEMP-YSL-266936-T2_20210621_030000.mp3,./raven_data\CWS\CWS-NOR_YTHEMP-YSL-266936-T2_20210621_030000.Table.1.selections.txt,PIKA,72.995560639,73.185815394,2637.771,3640.867,Spectrogram 1,,,15,,,1,
143,./audio_data\CWS\CWS-NOR_YTHEMP-YSL-266936-T2_20210621_030000.mp3,./raven_data\CWS\CWS-NOR_YTHEMP-YSL-266936-T2_20210621_030000.Table.1.selections.txt,PIKA,75.852841138,76.015422474,2489.164,3603.715,Spectrogram 1,,,16,,,1,
144,./audio_data\CWS\CWS-NOR_YTHEMP-YSL-266936-T2_20210714_070000.mp3,./raven_data\CWS\CWS-NOR_YTHEMP-YSL-266936-T2_20210714_070000.Table.1.selections.txt,PIKA,10.488225754,10.598919429,1894.737,2749.226,Spectrogram 1,,,1,,,1,
145,./audio_data\CWS\CWS-NOR_YTHEMP-YSL-266936-T3_20210703_030000.mp3,./raven_data\CWS\CWS-NOR_YTHEMP-YSL-266936-T3_20210703_030000.Table.1.selections.txt,PIKA,49.41434858,49.549256497,2457.585,3822.91,Spectrogram 1,,,1,,,1,
146,./audio_data\CWS\CWS-NOR_YTHEMP-YSL-266936-T3_20210703_030000.mp3,./raven_data\CWS\CWS-NOR_YTHEMP-YSL-266936-T3_20210703_030000.Table.1.selections.txt,PIKA,55.93835708,56.038673223,2123.947,3765.179,Spectrogram 1,,,2,,,1,
147,./audio_data\CWS\CWS-NOR_YTHEMP-YSL-266936-T3_20210703_030000.mp3,./raven_data\CWS\CWS-NOR_YTHEMP-YSL-266936-T3_20210703_030000.Table.1.selections.txt,PIKA,59.169228733,59.286840763,2220.49,3765.179,Spectrogram 1,,,3,,,1,
148,./audio_data\CWS\CWS-NOR_YTHEMP-YSL-266936-T3_20210703_030000.mp3,./raven_data\CWS\CWS-NOR_YTHEMP-YSL-266936-T3_20210703_030000.Table.1.selections.txt,PIKA,61.711724092,61.818958591,2268.762,3668.636,Spectrogram 1,,,4,,,1,
149,./audio_data\CWS\CWS-NOR_YTHEMP-YSL-266936-T3_20210703_030000.mp3,./raven_data\CWS\CWS-NOR_YTHEMP-YSL-266936-T3_20210703_030000.Table.1.selections.txt,PIKA,64.23000521,64.340698886,2075.676,3765.179,Spectrogram 1,,,5,,,1,
150,./audio_data\CWS\CWS-NOR_YTHEMP-YSL-266936-T3_20210703_030000.mp3,./raven_data\CWS\CWS-NOR_YTHEMP-YSL-266936-T3_20210703_030000.Table.1.selections.txt,PIKA,66.737908796,66.855520826,2027.404,3620.365,Spectrogram 1,,,6,,,1,
151,./audio_data\CWS\CWS-NOR_YTHEMP-YSL-266936-T3_20210703_030000.mp3,./raven_data\CWS\CWS-NOR_YTHEMP-YSL-266936-T3_20210703_030000.Table.1.selections.txt,PIKA,69.259649091,69.377261121,2075.676,3716.908,Spectrogram 1,,,7,,,1,
152,./audio_data\CWS\CWS-NOR_YTHEMP-YSL-266936-T3_20210703_030000.mp3,./raven_data\CWS\CWS-NOR_YTHEMP-YSL-266936-T3_20210703_030000.Table.1.selections.txt,PIKA,71.791766918,71.912838125,2075.676,3668.636,Spectrogram 1,,,8,,,1,
153,./audio_data\CWS\CWS-NOR_YTHEMP-YSL-266936-T3_20210703_030000.mp3,./raven_data\CWS\CWS-NOR_YTHEMP-YSL-266936-T3_20210703_030000.Table.1.selections.txt,PIKA,74.413823356,74.541812919,1979.133,3668.636,Spectrogram 1,,,9,,,1,
154,./audio_data\CWS\CWS-NOR_YTHEMP-YSL-266936-T3_20210703_030000.mp3,./raven_data\CWS\CWS-NOR_YTHEMP-YSL-266936-T3_20210703_030000.Table.1.selections.txt,PIKA,77.150032648,77.260726323,2123.947,3716.908,Spectrogram 1,,,10,,,1,
155,./audio_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T1_20210612_083000.mp3,./raven_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T1_20210612_083000.Table.1.selections.txt,PIKA,129.276376277,129.373233243,2317.033,3523.822,Spectrogram 1,,,1,,,1,
156,./audio_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T1_20210612_083000.mp3,./raven_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T1_20210612_083000.Table.1.selections.txt,PIKA,273.874107968,273.947488201,2220.49,3137.65,Spectrogram 1,,,2,,,1,
157,./audio_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T1_20210613_033000.mp3,./raven_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T1_20210613_033000.Table.1.selections.txt,PIKA,12.172845128,12.269702094,1979.133,2944.563,Spectrogram 1,,,1,,,1,
158,./audio_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T1_20210613_033000.mp3,./raven_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T1_20210613_033000.Table.1.selections.txt,PIKA,16.876032389,16.981210723,2268.762,3089.378,Spectrogram 1,,,2,,,1,
159,./audio_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T1_20210613_033000.mp3,./raven_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T1_20210613_033000.Table.1.selections.txt,PIKA,28.981324834,29.066935106,2172.219,3185.921,Spectrogram 1,,,3,,,1,
160,./audio_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T1_20210613_033000.mp3,./raven_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T1_20210613_033000.Table.1.selections.txt,PIKA,33.034359706,33.13953804,2027.404,3379.007,Spectrogram 1,,,4,,,1,
161,./audio_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T1_20210613_033000.mp3,./raven_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T1_20210613_033000.Table.1.selections.txt,PIKA,34.38333299,34.473835277,2317.033,3475.55,Spectrogram 1,,,5,,,1,
162,./audio_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T1_20210613_033000.mp3,./raven_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T1_20210613_033000.Table.1.selections.txt,PIKA,36.940634111,37.028690391,2172.219,3185.921,Spectrogram 1,,,6,,,1,
163,./audio_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T1_20210613_033000.mp3,./raven_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T1_20210613_033000.Table.1.selections.txt,PIKA,41.294527939,41.367908172,2268.762,3282.464,Spectrogram 1,,,7,,,1,
164,./audio_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T1_20210613_033000.mp3,./raven_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T1_20210613_033000.Table.1.selections.txt,PIKA,49.251391209,49.354123535,2123.947,3185.921,Spectrogram 1,,,8,,,1,
165,./audio_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T1_20210613_033000.mp3,./raven_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T1_20210613_033000.Table.1.selections.txt,PIKA,67.853280286,67.956012612,2123.947,3282.464,Spectrogram 1,,,9,,,1,
166,./audio_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T1_20210613_033000.mp3,./raven_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T1_20210613_033000.Table.1.selections.txt,PIKA,69.078730178,69.159448434,2317.033,3330.736,Spectrogram 1,,,10,,,1,
167,./audio_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T1_20210613_033000.mp3,./raven_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T1_20210613_033000.Table.1.selections.txt,PIKA,74.861092542,74.929580759,2268.762,3234.193,Spectrogram 1,,,11,,,1,
168,./audio_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T1_20210613_033000.mp3,./raven_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T1_20210613_033000.Table.1.selections.txt,PIKA,77.050269494,77.140771782,2027.404,3137.65,Spectrogram 1,,,12,,,1,
169,./audio_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T1_20210613_033000.mp3,./raven_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T1_20210613_033000.Table.1.selections.txt,PIKA,80.614102812,80.716835139,2027.404,3620.365,Spectrogram 1,,,13,,,1,
170,./audio_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T1_20210613_033000.mp3,./raven_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T1_20210613_033000.Table.1.selections.txt,PIKA,82.179547784,82.277388095,1979.133,3379.007,Spectrogram 1,,,14,,,1,
171,./audio_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T1_20210613_033000.mp3,./raven_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T1_20210613_033000.Table.1.selections.txt,PIKA,85.797193273,85.892587576,2172.219,3330.736,Spectrogram 1,,,15,,,1,
172,./audio_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T1_20210613_033000.mp3,./raven_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T1_20210613_033000.Table.1.selections.txt,PIKA,88.871825038,88.984341395,2075.676,3234.193,Spectrogram 1,,,16,,,1,
173,./audio_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T1_20210613_033000.mp3,./raven_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T1_20210613_033000.Table.1.selections.txt,PIKA,90.319861637,90.434824002,2365.305,3668.636,Spectrogram 1,,,17,,,1,
174,./audio_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T1_20210613_033000.mp3,./raven_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T1_20210613_033000.Table.1.selections.txt,PIKA,92.489470527,92.597094869,2172.219,3379.007,Spectrogram 1,,,18,,,1,
175,./audio_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T1_20210613_033000.mp3,./raven_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T1_20210613_033000.Table.1.selections.txt,PIKA,95.823379115,95.945679503,2075.676,3330.736,Spectrogram 1,,,19,,,1,
176,./audio_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T1_20210613_033000.mp3,./raven_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T1_20210613_033000.Table.1.selections.txt,PIKA,97.824213469,97.939175834,2799.749,3958.266,Spectrogram 1,,,20,,,1,
177,./audio_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T1_20210613_033000.mp3,./raven_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T1_20210613_033000.Table.1.selections.txt,PIKA,99.940010189,100.035404492,2027.404,3234.193,Spectrogram 1,,,21,,,1,
178,./audio_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T1_20210613_033000.mp3,./raven_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T1_20210613_033000.Table.1.selections.txt,PIKA,109.132107382,109.281313855,2172.219,3765.179,Spectrogram 1,,,22,,,1,
179,./audio_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T1_20210613_033000.mp3,./raven_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T1_20210613_033000.Table.1.selections.txt,PIKA,119.640156754,119.779579197,2268.762,3668.636,Spectrogram 1,,,23,,,1,
180,./audio_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T1_20210613_033000.mp3,./raven_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T1_20210613_033000.Table.1.selections.txt,PIKA,125.552157529,125.684241949,2172.219,3765.179,Spectrogram 1,,,24,,,1,
181,./audio_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T1_20210613_033000.mp3,./raven_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T1_20210613_033000.Table.1.selections.txt,PIKA,198.768508055,198.90548449,2654.934,3668.636,Spectrogram 1,,,25,,,1,
182,./audio_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T1_20210613_033000.mp3,./raven_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T1_20210613_033000.Table.1.selections.txt,PIKA,206.006245041,206.135883452,2654.934,3716.908,Spectrogram 1,,,26,,,1,
183,./audio_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T1_20210613_033000.mp3,./raven_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T1_20210613_033000.Table.1.selections.txt,PIKA,209.271665411,209.418425877,2751.477,3716.908,Spectrogram 1,,,27,,,1,
184,./audio_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T1_20210613_033000.mp3,./raven_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T1_20210613_033000.Table.1.selections.txt,PIKA,232.904992468,233.00038677,2510.12,3475.55,Spectrogram 1,,,28,,,1,
185,./audio_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T1_20210613_033000.mp3,./raven_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T1_20210613_033000.Table.1.selections.txt,PIKA,229.025624147,229.118572442,2510.12,3475.55,Spectrogram 1,,,29,,,1,
186,./audio_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T1_20210613_033000.mp3,./raven_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T1_20210613_033000.Table.1.selections.txt,PIKA,218.836778789,218.985985263,2510.12,3668.636,Spectrogram 1,,,30,,,1,
187,./audio_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T1_20210615_044500.mp3,./raven_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T1_20210615_044500.Table.1.selections.txt,PIKA,40.436747574,40.524803854,2051.54,2968.699,Spectrogram 1,,,1,,,1,
188,./audio_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T1_20210615_044500.mp3,./raven_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T1_20210615_044500.Table.1.selections.txt,PIKA,103.044762409,103.130372681,2317.033,3668.636,Spectrogram 1,,,2,,,1,
189,./audio_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T1_20210615_044500.mp3,./raven_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T1_20210615_044500.Table.1.selections.txt,PIKA,128.204398312,128.358496802,2413.577,3861.722,Spectrogram 1,,,3,,,1,
