file,start_time,end_time,PIKA
./audio_data\New_data\PIKARU11_20240727_104002.wav,182.82,183.12,False
./audio_data\Original_data\PIKARU13_20240801_084002.wav,392.48,392.78,False
./audio_data\Original_data\PIKARU9_20240720_102002.wav,534.6,534.9,False
./audio_data\Original_data\PIKARU25_20240810_083002.wav,331.76,332.06,True
./audio_data\Original_data\PIKARU13_20240728_123002.wav,55.88,56.18,False
./audio_data\Original_data\PIKARU9_20240725_162002.wav,112.64,112.94,True
./audio_data\Original_data\PIKARU14_20240801_100002.wav,255.64,255.94,False
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T2_20210607_034500.mp3,149.6,149.9,False
./audio_data\Original_data\PIKARU2_20240725_170002.wav,290.4,290.7,False
./audio_data\Original_data\PIKARU8_20240722_145002.wav,178.64,178.94,True
./audio_data\New_data\PIKARU14_20240731_124002.wav,126.72,127.02,False
./audio_data\Original_data\PIKARU3_20240725_154002.wav,593.12,593.42,False
./audio_data\Original_data\PIKARU9_20240720_102002.wav,326.48,326.78000000000003,False
./audio_data\Original_data\PIKARU3_20240720_112002.wav,577.72,578.02,False
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T1_20210613_033000.mp3,99.88,100.18,True
./audio_data\Original_data\PIKARU3_20240720_112002.wav,131.34,131.64,False
./audio_data\Original_data\PIKARU13_20240729_074002.wav,310.2,310.5,False
./audio_data\Original_data\PIKARU3_20240725_154002.wav,11.66,11.96,False
./audio_data\Original_data\PIKARU25_20240810_185002.wav,131.78,132.08,False
./audio_data\Original_data\PIKARU7_20240724_162002.wav,387.86,388.16,True
./audio_data\Original_data\PIKARU25_20240809_100002.wav,436.7,437.0,False
./audio_data\Original_data\PIKARU25_20240808_193002.wav,201.08,201.38,False
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-248350-S2_20210708_064500.mp3,132.22,132.52,False
./audio_data\Original_data\PIKARU12_20240728_095002.wav,337.26,337.56,False
./audio_data\Original_data\PIKARU25_20240809_100002.wav,362.56,362.86,False
./audio_data\Original_data\PIKARU2_20240725_170002.wav,341.0,341.3,False
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-248350-S2_20210708_064500.mp3,125.18,125.48,True
./audio_data\Original_data\PIKARU14_20240729_163002.wav,364.54,364.84,False
./audio_data\New_data\PIKARU5_20240724_115002.wav,5.28,5.58,False
./audio_data\New_data\PIKARU8_20240720_133002.wav,225.72,226.02,True
./audio_data\Original_data\STE-047.wav,15.18,15.48,True
./audio_data\Original_data\PIKARU4_20240724_192002.wav,105.16,105.46,True
./audio_data\Original_data\PIKARU9_20240724_125002.wav,361.02,361.32,True
./audio_data\Original_data\PIKARU6_20240719_120002.wav,512.82,513.12,True
./audio_data\New_data\PIKARU8_20240720_133002.wav,590.26,590.56,True
./audio_data\Original_data\PIKARU3_20240720_112002.wav,201.74,202.04,False
./audio_data\Original_data\PIKARU23_20240813_084002.wav,198.66,198.96,False
./audio_data\Original_data\PIKARU14_20240731_162002.wav,379.72,380.02,False
./audio_data\Original_data\PIKARU8_20240725_093002.wav,234.08,234.38,False
./audio_data\Original_data\PIKARU7_20240724_162002.wav,408.76,409.06,True
./audio_data\Original_data\PIKARU6_20240724_135002.wav,322.3,322.6,True
./audio_data\Original_data\PIKARU11_20240728_131002.wav,275.44,275.74,True
./audio_data\Original_data\PIKARU10_20240724_133002.wav,87.78,88.08,False
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T4_20210610_060000.mp3,17.82,18.12,False
./audio_data\Original_data\PIKARU5_20240726_142002.wav,353.32,353.62,False
./audio_data\New_data\PIKARU23_20240809_183002.wav,222.42,222.72,False
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-259270-T3_20210704_083000.mp3,205.26,205.56,True
./audio_data\New_data\PIKARU12_20240726_191002.wav,350.9,351.2,False
./audio_data\Original_data\PIKARU4_20240720_141002.wav,423.06,423.36,True
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T1_20210615_044500.mp3,142.34,142.64,True
./audio_data\Original_data\PIKARU14_20240731_162002.wav,85.36,85.66,True
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T3_20210607_030000.mp3,77.22,77.52,False
./audio_data\Original_data\PIKARU11_20240729_084002.wav,589.38,589.68,False
./audio_data\Original_data\PIKARU3_20240725_154002.wav,459.8,460.1,False
./audio_data\New_data\PIKARU10_20240726_122002.wav,304.92,305.22,True
./audio_data\Original_data\PIKARU7_20240722_171002.wav,260.26,260.56,True
./audio_data\Original_data\PIKARU25_20240809_151002.wav,545.6,545.9,False
./audio_data\Original_data\PIKARU4_20240720_141002.wav,510.84,511.14,False
./audio_data\Original_data\PIKARU4_20240724_192002.wav,111.98,112.28,False
./audio_data\Original_data\PIKARU15_20240731_092002.wav,581.02,581.3199999999999,False
./audio_data\New_data\PIKARU2_20240718_173002.wav,278.74,279.04,False
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T1_20210613_033000.mp3,198.66,198.96,True
./audio_data\New_data\PIKARU3_20240724_101002.wav,427.46,427.76,False
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-258111-T2_20210623_050000.mp3,113.08,113.38,False
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-258111-T2_20210616_090000.mp3,262.46,262.76,False
./audio_data\Original_data\PIKARU5_20240726_142002.wav,78.76,79.06,False
./audio_data\Original_data\PIKARU25_20240810_083002.wav,579.92,580.2199999999999,False
./audio_data\Original_data\PIKARU11_20240729_084002.wav,291.5,291.8,False
./audio_data\Original_data\PIKARU8_20240722_145002.wav,190.08,190.38,True
./audio_data\New_data\PIKARU12_20240731_173002.wav,379.5,379.8,False
./audio_data\New_data\PIKARU10_20240726_122002.wav,587.62,587.92,True
./audio_data\CWS\CWS-NOR_EG-CARIB-A3_20190706_043000.mp3,79.86,80.16,True
./audio_data\New_data\PIKARU6_20240718_181002.wav,471.9,472.2,False
./audio_data\CWS\CWS-NOR_YTHEMP-SEM-288569-T2_20210704_034500.mp3,162.58,162.88000000000002,False
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-266936-T3_20210703_030000.mp3,170.06,170.36,False
./audio_data\New_data\PIKARU6_20240722_114002.wav,557.04,557.3399999999999,True
./audio_data\Original_data\PIKARU7_20240722_171002.wav,403.92,404.22,False
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T5_20210703_051500.mp3,40.26,40.56,True
./audio_data\Original_data\PIKARU25_20240810_083002.wav,127.38,127.68,True
./audio_data\Original_data\PIKARU3_20240725_154002.wav,467.5,467.8,False
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-266936-T2_20210621_030000.mp3,3.74,4.04,False
./audio_data\Original_data\PIKARU24_20240810_093002.wav,244.2,244.5,False
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T4_20210612_080000.mp3,182.16,182.46,True
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-266936-T2_20210621_030000.mp3,37.62,37.92,True
./audio_data\Original_data\PIKARU12_20240728_095002.wav,438.24,438.54,False
./audio_data\Original_data\PIKARU6_20240724_135002.wav,242.88,243.18,False
./audio_data\Original_data\PIKARU4_20240724_192002.wav,564.52,564.8199999999999,False
./audio_data\Original_data\PIKARU10_20240724_133002.wav,160.38,160.68,False
./audio_data\Original_data\PIKARU15_20240731_092002.wav,150.26,150.56,False
./audio_data\Original_data\PIKARU12_20240727_121002.wav,343.64,343.94,False
./audio_data\Original_data\PIKARU14_20240801_100002.wav,377.3,377.6,False
./audio_data\New_data\PIKARU1_20240724_125002.wav,297.22,297.52000000000004,False
./audio_data\Original_data\PIKARU10_20240720_182002.wav,335.72,336.02000000000004,True
./audio_data\New_data\PIKARU8_20240720_133002.wav,485.1,485.4,True
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-259270-T1_20210701_070000.mp3,229.68,229.98,False
./audio_data\Original_data\PIKARU3_20240725_154002.wav,199.32,199.62,False
./audio_data\Original_data\PIKARU15_20240726_194002.wav,154.22,154.52,True
./audio_data\New_data\PIKARU6_20240722_114002.wav,117.26,117.56,True
./audio_data\Original_data\PIKARU22_20240810_113002.wav,353.76,354.06,False
./audio_data\Original_data\PIKARU25_20240811_190002.wav,47.08,47.38,False
./audio_data\Original_data\PIKARU9_20240725_162002.wav,357.72,358.02000000000004,False
./audio_data\Original_data\PIKARU12_20240729_094002.wav,226.38,226.68,False
./audio_data\New_data\PIKARU14_20240729_120002.wav,334.4,334.7,False
./audio_data\New_data\PIKARU3_20240724_101002.wav,496.54,496.84,False
./audio_data\Original_data\PIKARU1_20240725_135002.wav,205.26,205.56,False
./audio_data\New_data\PIKARU15_20240727_164002.wav,280.06,280.36,False
./audio_data\Original_data\PIKARU3_20240720_112002.wav,281.6,281.90000000000003,False
./audio_data\Original_data\PIKARU11_20240729_084002.wav,386.54,386.84,False
./audio_data\Original_data\PIKARU1_20240725_135002.wav,476.08,476.38,False
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T2_20210607_034500.mp3,168.3,168.60000000000002,False
./audio_data\New_data\PIKARU8_20240720_133002.wav,493.68,493.98,True
./audio_data\Original_data\PIKARU9_20240725_162002.wav,268.18,268.48,True
./audio_data\Original_data\PIKARU7_20240724_162002.wav,372.24,372.54,True
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-266936-T3_20210703_030000.mp3,9.02,9.32,False
./audio_data\New_data\PIKARU6_20240722_114002.wav,6.38,6.68,True
./audio_data\Original_data\PIKARU8_20240719_081002.wav,227.48,227.78,True
./audio_data\Original_data\PIKARU7_20240719_085002.wav,477.62,477.92,False
./audio_data\New_data\PIKARU7_20240722_110002.wav,413.6,413.9,True
./audio_data\Original_data\PIKARU8_20240725_093002.wav,208.34,208.64,True
./audio_data\Original_data\PIKARU6_20240724_135002.wav,348.7,349.0,True
./audio_data\Original_data\PIKARU2_20240724_090002.wav,1.32,1.62,False
./audio_data\New_data\PIKARU9_20240719_124002.wav,330.22,330.52000000000004,False
./audio_data\New_data\PIKARU11_20240728_092002.wav,58.08,58.38,False
./audio_data\Original_data\PIKARU10_20240720_182002.wav,309.76,310.06,False
./audio_data\Original_data\PIKARU25_20240811_131002.wav,493.9,494.2,False
./audio_data\New_data\PIKARU6_20240722_114002.wav,51.92,52.22,True
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-259270-T1_20210616_080000.mp3,140.14,140.44,True
./audio_data\Original_data\PIKARU4_20240724_192002.wav,238.48,238.78,False
./audio_data\New_data\PIKARU3_20240724_101002.wav,371.14,371.44,True
./audio_data\Original_data\PIKARU6_20240724_135002.wav,9.46,9.760000000000002,False
./audio_data\Original_data\PIKARU25_20240810_083002.wav,139.26,139.56,False
./audio_data\Original_data\PIKARU14_20240728_102002.wav,541.86,542.16,True
./audio_data\Original_data\PIKARU25_20240809_151002.wav,67.76,68.06,False
./audio_data\CWS\CWS-NOR_YTHEMP-SEM-288569-T2_20210707_033000.mp3,258.06,258.36,False
./audio_data\New_data\PIKARU12_20240731_173002.wav,205.04,205.34,False
./audio_data\Original_data\PIKARU15_20240726_194002.wav,386.32,386.62,False
./audio_data\Original_data\PIKARU12_20240729_094002.wav,108.46,108.76,False
./audio_data\Original_data\PIKARU3_20240725_154002.wav,268.84,269.14,False
./audio_data\Original_data\PIKARU25_20240810_185002.wav,412.06,412.36,False
./audio_data\Original_data\PIKARU10_20240724_133002.wav,459.8,460.1,False
./audio_data\Original_data\PIKARU15_20240729_113002.wav,408.32,408.62,False
./audio_data\New_data\PIKARU7_20240722_110002.wav,499.84,500.14,True
./audio_data\Original_data\PIKARU3_20240725_154002.wav,203.28,203.58,False
./audio_data\Original_data\PIKARU1_20240719_095002.wav,569.58,569.88,False
./audio_data\New_data\PIKARU14_20240729_120002.wav,417.56,417.86,False
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-259270-T3_20210704_083000.mp3,191.4,191.7,True
./audio_data\Original_data\PIKARU6_20240724_135002.wav,170.06,170.36,False
./audio_data\New_data\PIKARU13_20240727_114002.wav,588.06,588.3599999999999,True
./audio_data\Original_data\PIKARU14_20240731_162002.wav,175.12,175.42000000000002,False
./audio_data\New_data\PIKARU5_20240724_115002.wav,68.2,68.5,False
./audio_data\Original_data\PIKARU2_20240725_170002.wav,221.1,221.4,False
./audio_data\New_data\PIKARU2_20240718_173002.wav,564.74,565.04,False
./audio_data\Original_data\PIKARU25_20240811_131002.wav,590.26,590.56,False
./audio_data\Original_data\PIKARU5_20240726_142002.wav,95.04,95.34,False
./audio_data\Original_data\PIKARU24_20240810_093002.wav,258.94,259.24,False
./audio_data\New_data\PIKARU23_20240812_183002.wav,88.0,88.3,False
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-259270-T3_20210702_051500.mp3,287.54,287.84000000000003,True
./audio_data\New_data\PIKARU7_20240722_110002.wav,369.38,369.68,True
./audio_data\Original_data\PIKARU14_20240731_162002.wav,91.96,92.26,True
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-259270-T3_20210627_074500.mp3,278.08,278.38,True
./audio_data\Original_data\PIKARU10_20240720_182002.wav,288.86,289.16,False
./audio_data\New_data\PIKARU14_20240729_120002.wav,560.56,560.8599999999999,True
./audio_data\New_data\PIKARU6_20240722_114002.wav,547.58,547.88,True
./audio_data\Original_data\PIKARU15_20240729_113002.wav,441.98,442.28,False
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-248350-S2_20210622_041500.mp3,282.48,282.78000000000003,True
./audio_data\New_data\PIKARU6_20240722_114002.wav,535.26,535.56,False
./audio_data\Original_data\PIKARU8_20240719_081002.wav,225.06,225.36,False
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T5_20210703_051500.mp3,44.0,44.3,True
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T2_20210615_070000.mp3,35.42,35.72,False
./audio_data\New_data\PIKARU14_20240731_124002.wav,445.5,445.8,False
./audio_data\Original_data\PIKARU3_20240720_112002.wav,144.76,145.06,True
./audio_data\Original_data\PIKARU15_20240728_110002.wav,33.44,33.739999999999995,False
./audio_data\Original_data\PIKARU12_20240729_094002.wav,583.0,583.3,False
./audio_data\Original_data\PIKARU9_20240724_125002.wav,120.78,121.08,False
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-259270-T3_20210704_083000.mp3,214.94,215.24,True
./audio_data\Original_data\PIKARU3_20240720_112002.wav,495.44,495.74,False
./audio_data\Original_data\PIKARU10_20240720_182002.wav,17.6,17.900000000000002,False
./audio_data\Original_data\PIKARU15_20240729_113002.wav,129.58,129.88000000000002,False
./audio_data\Original_data\PIKARU25_20240811_190002.wav,493.68,493.98,False
./audio_data\CWS\CWS-NOR_EG-CARIB-A3_20190706_043000.mp3,86.68,86.98,True
./audio_data\Original_data\PIKARU10_20240724_133002.wav,179.3,179.60000000000002,False
./audio_data\Original_data\PIKARU22_20240810_113002.wav,18.92,19.22,True
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T5_20210703_051500.mp3,21.78,22.08,False
./audio_data\New_data\PIKARU12_20240726_191002.wav,209.22,209.52,False
./audio_data\Original_data\PIKARU22_20240810_113002.wav,107.8,108.1,False
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T2_20210607_034500.mp3,42.9,43.2,False
./audio_data\New_data\PIKARU11_20240728_092002.wav,119.68,119.98,False
./audio_data\Original_data\PIKARU12_20240728_095002.wav,400.18,400.48,False
./audio_data\Original_data\PIKARU2_20240724_090002.wav,336.82,337.12,True
./audio_data\New_data\PIKARU12_20240726_191002.wav,361.02,361.32,False
./audio_data\Original_data\PIKARU25_20240810_083002.wav,265.1,265.40000000000003,True
./audio_data\New_data\PIKARU7_20240722_110002.wav,352.22,352.52000000000004,False
./audio_data\Original_data\PIKARU12_20240727_121002.wav,436.92,437.22,False
./audio_data\Original_data\PIKARU8_20240725_093002.wav,382.14,382.44,True
./audio_data\Original_data\PIKARU4_20240722_113002.wav,192.28,192.58,False
./audio_data\Original_data\PIKARU12_20240729_094002.wav,311.3,311.6,False
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T5_20210703_051500.mp3,34.1,34.4,False
./audio_data\New_data\PIKARU12_20240726_191002.wav,507.98,508.28,False
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-261611-S3_20210616_061500.mp3,114.18,114.48,True
./audio_data\Original_data\PIKARU8_20240719_081002.wav,140.8,141.10000000000002,False
./audio_data\Original_data\PIKARU7_20240724_162002.wav,364.32,364.62,True
./audio_data\Original_data\PIKARU4_20240724_192002.wav,100.32,100.62,False
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-248350-S2_20210622_041500.mp3,288.86,289.16,True
./audio_data\Original_data\PIKARU10_20240720_182002.wav,25.3,25.6,False
./audio_data\New_data\PIKARU10_20240726_122002.wav,401.28,401.58,False
./audio_data\New_data\PIKARU14_20240727_133002.wav,128.04,128.34,False
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-266936-T2_20210621_030000.mp3,42.9,43.2,True
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-261611-S3_20210615_074500.mp3,254.32,254.62,False
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T4_20210610_060000.mp3,157.3,157.60000000000002,False
./audio_data\Original_data\PIKARU8_20240722_145002.wav,128.48,128.78,False
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-259270-T3_20210704_083000.mp3,228.8,229.1,False
./audio_data\Original_data\PIKARU1_20240719_095002.wav,554.62,554.92,True
./audio_data\Original_data\PIKARU15_20240731_092002.wav,399.3,399.6,False
./audio_data\Original_data\PIKARU15_20240729_113002.wav,375.1,375.4,False
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-248919-T2_20210617_061500.mp3,80.74,81.03999999999999,False
./audio_data\Original_data\PIKARU22_20240810_113002.wav,100.76,101.06,True
./audio_data\New_data\PIKARU13_20240730_135002.wav,144.54,144.84,False
./audio_data\Original_data\PIKARU7_20240724_162002.wav,2.42,2.72,False
./audio_data\New_data\PIKARU6_20240722_114002.wav,430.76,431.06,False
./audio_data\Original_data\PIKARU9_20240725_162002.wav,267.96,268.26,True
./audio_data\Original_data\Pika_Camp recording_1.wav,19.14,19.44,True
./audio_data\New_data\PIKARU6_20240718_181002.wav,311.74,312.04,False
./audio_data\Original_data\PIKARU9_20240724_125002.wav,554.84,555.14,True
./audio_data\Original_data\PIKARU12_20240731_110002.wav,73.7,74.0,False
./audio_data\New_data\PIKARU3_20240724_101002.wav,300.96,301.26,True
./audio_data\Original_data\PIKARU23_20240813_084002.wav,134.86,135.16000000000005,False
./audio_data\Original_data\PIKARU25_20240811_190002.wav,166.54,166.84,False
./audio_data\New_data\PIKARU6_20240718_181002.wav,276.98,277.28000000000003,False
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-248919-T1_20210709_070000.mp3,15.18,15.48,False
./audio_data\New_data\PIKARU23_20240812_183002.wav,36.3,36.6,False
./audio_data\Original_data\PIKARU1_20240719_095002.wav,124.96,125.26,False
./audio_data\New_data\PIKARU8_20240720_133002.wav,193.38,193.68,True
./audio_data\Original_data\PIKARU10_20240724_133002.wav,202.84,203.14,False
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-259270-T3_20210627_074500.mp3,76.12,76.42,True
./audio_data\Original_data\PIKARU15_20240731_092002.wav,43.56,43.86,False
./audio_data\New_data\PIKARU10_20240726_122002.wav,212.3,212.6,False
./audio_data\Original_data\PIKARU25_20240809_151002.wav,179.52,179.82000000000002,False
./audio_data\New_data\PIKARU6_20240722_114002.wav,583.22,583.52,True
./audio_data\Original_data\PIKARU7_20240722_171002.wav,112.2,112.5,False
./audio_data\New_data\PIKARU1_20240724_125002.wav,249.26,249.56,False
./audio_data\New_data\PIKARU12_20240726_191002.wav,393.14,393.44,False
./audio_data\Original_data\PIKARU14_20240731_162002.wav,116.16,116.46,False
./audio_data\Original_data\PIKARU2_20240725_170002.wav,417.34,417.64,False
./audio_data\Original_data\PIKARU8_20240725_093002.wav,39.38,39.68,False
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-259270-T1_20210701_070000.mp3,72.6,72.89999999999999,True
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-248919-T1_20210709_070000.mp3,32.12,32.419999999999995,False
./audio_data\Original_data\PIKARU9_20240724_125002.wav,36.3,36.6,True
./audio_data\CWS\CWS-NOR_YTHEMP-SEM-288569-T2_20210704_034500.mp3,291.28,291.58,True
./audio_data\Original_data\PIKARU1_20240719_095002.wav,448.14,448.44,False
./audio_data\New_data\PIKARU1_20240724_125002.wav,559.68,559.9799999999999,True
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T5_20210703_051500.mp3,139.7,140.0,True
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T1_20210613_033000.mp3,88.66,88.96,True
./audio_data\Original_data\PIKARU9_20240720_102002.wav,384.34,384.64,True
./audio_data\Original_data\PIKARU8_20240722_145002.wav,228.8,229.1,True
./audio_data\Original_data\PIKARU10_20240724_133002.wav,198.88,199.18,True
