id,uuid,observed_on_string,observed_on,time_observed_at,time_zone,user_id,created_at,updated_at,quality_grade,url,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,place_state_name,common_name
190847031,64aa4caa-6a2c-4595-a4a6-3f1d3bcbd8a6,2019/08/18,2019-08-18,,America/Anchorage,63560,2023-11-12 23:07:47 UTC,2023-11-12 23:18:06 UTC,research,https://www.inaturalist.org/observations/190847031,"",1,0,false,,"Denali Borough, AK, USA",63.7518402045,-149.2940801209,15,,,,15,,open,false,,,Alaska,Collared Pika
191123928,7d53b093-f24f-4b67-807b-84210734b0fd,2023-09-12 14:40:00,2023-09-12,2023-09-12 22:40:00 UTC,America/Anchorage,2639965,2023-11-15 21:49:08 UTC,2023-12-07 00:40:27 UTC,research,https://www.inaturalist.org/observations/191123928,"",1,0,false,3,"Denali National Park & Preserve, Healy, AK, US",63.7398733894,-149.2793303291,330,,,,330,,open,false,,"",Alaska,Collared Pika
191656103,f5e7eba5-e6b8-4448-a340-6a51c8c6552b,2022/06/26 2:26 PM,2022-06-26,2022-06-26 22:26:00 UTC,America/Anchorage,7380470,2023-11-21 08:34:31 UTC,2023-11-21 08:39:44 UTC,research,https://www.inaturalist.org/observations/191656103,,1,0,false,,"Fishhook, AK, USA",61.7914091999,-149.2820361363,122,,,,122,,open,false,,,Alaska,Collared Pika
191971376,a72d7d93-b8d8-4c47-b0c0-0d440e4b5f2e,2023-08-11 10:55:18,2023-08-11,2023-08-11 18:55:18 UTC,America/Anchorage,238083,2023-11-24 18:55:48 UTC,2023-11-25 20:26:34 UTC,research,https://www.inaturalist.org/observations/191971376,"Collared Pika - Ochotona collaris
Distant view--a friend saw them much closer earlier, but they retreated with more human traffic.",1,0,false,,"Fishhook, Alaska, United States",61.796911,-149.275489,,,,,,,open,false,,"",Alaska,Collared Pika
195926733,e47221ff-f7fe-4103-99d8-466dba472d3f,2023/08/21 12:17 PM,2023-08-21,2023-08-21 19:17:00 UTC,America/Whitehorse,3124344,2024-01-06 14:37:01 UTC,2024-01-09 17:30:19 UTC,research,https://www.inaturalist.org/observations/195926733,"",2,0,false,,"Yukon, Canada",60.4455047266,-137.098298242,1500,,,,1500,,open,false,,,Yukon,Collared Pika
197330197,f10ac83c-fa75-4ae3-a9e2-a888c18b8682,2022-06-26 08:10:00-08:00,2022-06-26,2022-06-26 16:10:00 UTC,America/Anchorage,2560178,2024-01-22 19:32:17 UTC,2024-01-22 23:09:51 UTC,research,https://www.inaturalist.org/observations/197330197,"",1,0,false,3,"Denali National Park, Denali County, US-AK, US",63.6955511595,-149.2573438757,105,,,,24325,obscured,open,true,,,Alaska,Collared Pika
200142582,48ddd599-c15d-4915-a1bc-a70cb72ce0bd,2020/08/23 9:20 PM,2020-08-23,2020-08-24 05:20:00 UTC,America/Anchorage,3623011,2024-02-23 01:41:29 UTC,2024-02-23 19:23:59 UTC,research,https://www.inaturalist.org/observations/200142582,,1,0,false,,"Reed Lakes, Alaska 99691, USA",63.0297499,-154.2981181,1197,,,,1197,,open,false,,,Alaska,Collared Pika
204338744,81632407-2fba-40fd-9065-8876324c92b1,2023/07/19 7:23 AM,2023-07-19,2023-07-19 15:23:00 UTC,America/Anchorage,7878998,2024-03-29 01:18:30 UTC,2024-03-31 20:33:09 UTC,research,https://www.inaturalist.org/observations/204338744,,1,0,false,,"Fishhook, AK, USA",61.7977682063,-149.2672568476,58,,,,58,,open,false,,,Alaska,Collared Pika
213557848,0fa5a8fc-158e-4611-b7e3-7d2a67eb50b1,2024/05/04 10:59 AM,2024-05-04,2024-05-04 17:59:00 UTC,America/Whitehorse,1717202,2024-05-04 23:57:07 UTC,2024-05-07 00:59:43 UTC,research,https://www.inaturalist.org/observations/213557848,,3,0,false,,"Yukon, Canada",60.8693613574,-135.971959737,30,,,,30,,open,false,,,Yukon,Collared Pika
213817046,dec3abaf-68a6-4da6-bf10-4f3b4c943c59,Sun May 05 2024 13:51:39 GMT -0800 (GMT-8),2024-05-05,2024-05-05 21:51:39 UTC,America/Anchorage,5750988,2024-05-05 21:51:46 UTC,2024-07-08 13:56:01 UTC,research,https://www.inaturalist.org/observations/213817046,,3,1,false,333,Healy,63.7509651184,-148.9588012695,9,,,,9,,open,false,,,Alaska,Collared Pika
216681313,afaaf04f-f3cd-43c3-b5ad-ba2cb6c32042,2024-05-16 12:20:01-09:00,2024-05-16,2024-05-16 21:20:01 UTC,America/Anchorage,4016353,2024-05-19 01:43:44 UTC,2024-06-06 05:32:56 UTC,research,https://www.inaturalist.org/observations/216681313,"",1,0,false,3,"White Mountains National Recreation Area, Fairbanks, AK, US",65.6134179924,-146.6297176408,51575,,,,51575,,open,false,,,Alaska,Collared Pika
217331937,289636da-6de1-4b8f-a079-e39bbfaf962e,2024/05/12 3:51 PM,2024-05-12,2024-05-12 23:51:00 UTC,America/Anchorage,2420238,2024-05-21 18:11:53 UTC,2024-05-21 18:36:45 UTC,research,https://www.inaturalist.org/observations/217331937,"",1,0,false,,"Denali Borough, AK, USA",63.744878841,-149.2892717054,977,,,,977,,open,false,,,Alaska,Collared Pika
220409334,7a274cd9-ce43-4323-8c2b-54499aacf366,2024/06/03 1:34 PM,2024-06-03,2024-06-03 21:34:00 UTC,America/Anchorage,80993,2024-06-04 05:23:35 UTC,2024-06-20 02:07:07 UTC,research,https://www.inaturalist.org/observations/220409334,,1,0,false,,"Anchorage, AK, USA",61.0873835426,-149.6612973821,15,,,,15,,open,false,,,Alaska,Collared Pika
223627271,ffc47807-fc7f-4723-b631-0899dd562f85,2024/06/13 8:59 PM,2024-06-13,2024-06-14 04:59:00 UTC,America/Anchorage,435637,2024-06-18 21:17:12 UTC,2024-06-26 03:12:59 UTC,research,https://www.inaturalist.org/observations/223627271,,1,0,false,,"Fishhook, AK, USA",61.7832496099,-149.2733860028,500,,,,500,,open,false,,,Alaska,Collared Pika
223627272,dc7f1da1-5fc3-4fae-9971-e6c26b44f156,2024/06/13 9:21 PM,2024-06-13,2024-06-14 05:21:00 UTC,America/Anchorage,435637,2024-06-18 21:17:12 UTC,2024-06-26 03:12:59 UTC,research,https://www.inaturalist.org/observations/223627272,,1,0,false,,"Fishhook, AK, USA",61.7832496099,-149.2733860028,500,,,,500,,open,false,,,Alaska,Collared Pika
223627274,63ea5097-330e-4636-a8da-ca39d2b29178,2024/06/13 9:26 PM,2024-06-13,2024-06-14 05:26:00 UTC,America/Anchorage,435637,2024-06-18 21:17:12 UTC,2024-06-26 03:12:59 UTC,research,https://www.inaturalist.org/observations/223627274,,1,0,false,,"Fishhook, AK, USA",61.7832496099,-149.2733860028,500,,,,500,,open,false,,,Alaska,Collared Pika
223627276,37c72f8f-d14b-4bfc-857f-96dd9c26ed13,2024/06/13 9:36 PM,2024-06-13,2024-06-14 05:36:00 UTC,America/Anchorage,435637,2024-06-18 21:17:13 UTC,2024-06-26 03:12:59 UTC,research,https://www.inaturalist.org/observations/223627276,,1,0,false,,"Fishhook, AK, USA",61.7832496099,-149.2733860028,500,,,,500,,open,false,,,Alaska,Collared Pika
223627277,47d0a422-6d37-458f-b7f4-ac5f51b55336,2024/06/13 9:37 PM,2024-06-13,2024-06-14 05:37:00 UTC,America/Anchorage,435637,2024-06-18 21:17:13 UTC,2024-10-06 23:31:26 UTC,research,https://www.inaturalist.org/observations/223627277,,1,0,false,,"Fishhook, AK, USA",61.7832496099,-149.2733860028,500,,,,500,,open,false,,,Alaska,Collared Pika
223627279,08b87e49-e76b-4407-88c2-1edb1f6e55a3,2024/06/13 9:40 PM,2024-06-13,2024-06-14 05:40:00 UTC,America/Anchorage,435637,2024-06-18 21:17:13 UTC,2024-06-26 03:12:59 UTC,research,https://www.inaturalist.org/observations/223627279,,1,0,false,,"Fishhook, AK, USA",61.7832496099,-149.2733860028,500,,,,500,,open,false,,,Alaska,Collared Pika
223932391,34ac42d0-5513-46dd-8a3e-845d5e23e81e,2024-06-18 10:06:50-09:00,2024-06-18,2024-06-18 19:06:50 UTC,America/Anchorage,4016353,2024-06-20 08:12:27 UTC,2024-06-20 10:32:09 UTC,research,https://www.inaturalist.org/observations/223932391,"",1,0,false,3,"White Mountains National Recreation Area, Fairbanks, AK, US",65.5200351288,-146.5795009724,78294,,,,78294,,open,false,,,Alaska,Collared Pika
225026042,15175db5-f442-4395-9205-801d5abcfdd3,1990/09/01 12:07 AM,1990-09-01,1990-09-01 08:07:00 UTC,America/Anchorage,4296166,2024-06-25 03:14:04 UTC,2024-07-06 16:07:20 UTC,research,https://www.inaturalist.org/observations/225026042,Scan from slide; location from notes,1,0,false,,"Denali Borough, AK, USA",63.7400087733,-149.2894503187,50,,,,50,,open,false,,,Alaska,Collared Pika
225411185,05b04c5e-46fe-4966-81db-a3cad0d47b31,2024-06-25 15:44:18,2024-06-25,2024-06-25 23:44:18 UTC,America/Anchorage,7567840,2024-06-26 23:48:18 UTC,2024-07-06 16:06:44 UTC,research,https://www.inaturalist.org/observations/225411185,,1,0,false,2,"Willow, AK, USA",61.7697214317,-149.3088890612,1030,,,,1030,,open,false,gps,gps,Alaska,Collared Pika
225848153,5162e055-2256-4e6d-96ed-1fffabc2d0fc,2024-06-28 19:09:48-08:00,2024-06-28,2024-06-29 03:09:48 UTC,America/Anchorage,612929,2024-06-29 03:12:46 UTC,2024-07-08 13:55:22 UTC,research,https://www.inaturalist.org/observations/225848153,"",2,0,false,3,"Denali National Park & Preserve, Healy, AK, US",63.7403011341,-149.2900518964,373,,,,373,,open,false,,,Alaska,Collared Pika
226591116,abf85f29-e13f-46ce-a497-a8ae3e04384d,2024-07-01 13:00:00-07:00,2024-07-01,2024-07-01 20:00:00 UTC,America/Whitehorse,7031519,2024-07-02 01:51:12 UTC,2024-07-02 10:31:52 UTC,research,https://www.inaturalist.org/observations/226591116,"Pika heard in rock talus 61.01044, -135.36724
",1,0,false,3,"Macpherson-Grizzly Valley, YT, CA",61.0102219735,-135.3668606912,644,,,,644,,open,false,,,Yukon,Collared Pika
227887428,19bef389-2c5d-426e-b792-f64a5aca842a,2024-07-07 12:58:28,2024-07-07,2024-07-07 20:58:28 UTC,America/Anchorage,2879895,2024-07-07 22:27:42 UTC,2024-10-06 17:02:59 UTC,research,https://www.inaturalist.org/observations/227887428,,1,0,false,2,"Fishhook, AK, USA",61.7724575,-149.3030534,,,,,,,open,false,gps,gps,Alaska,Collared Pika
227934804,262378d2-2f66-45a5-ab14-d8e9479441d0,1995/07/21 12:05 AM,1995-07-21,1995-07-21 08:05:00 UTC,America/Anchorage,4296166,2024-07-08 02:59:30 UTC,2024-07-22 02:30:23 UTC,research,https://www.inaturalist.org/observations/227934804,Scanned slide,1,0,false,,"Denali Borough, AK, USA",63.7399631181,-149.2890276586,50,,,,50,,open,false,,,Alaska,Collared Pika
227967419,33b77c61-8942-496c-be8d-3868d9df6058,2024-07-07 13:05:25-08:00,2024-07-07,2024-07-07 21:05:25 UTC,America/Anchorage,432121,2024-07-08 07:13:50 UTC,2024-10-27 07:29:23 UTC,research,https://www.inaturalist.org/observations/227967419,It’s not just a rock pile I promise ,0,0,false,3,"Chugach State Park, Anchorage, AK, US",61.0904,-149.6687,5,,,,5,,open,false,,,Alaska,Collared Pika
228836069,c7aba737-301a-4db5-bfa9-d053dd5c6a88,2024-07-11 14:57:33-07:00,2024-07-11,2024-07-11 21:57:33 UTC,America/Vancouver,3327074,2024-07-12 15:03:58 UTC,2024-07-12 21:21:10 UTC,research,https://www.inaturalist.org/observations/228836069,"",2,0,false,3,"Stikine Region, BC, CA",59.9289033333,-134.8142083333,4,,,,4,,open,false,,,British Columbia,Collared Pika
228841503,0785d16a-692d-4c2d-a7f5-6e49e9473650,2024-07-11 14:17:52,2024-07-11,2024-07-11 21:17:52 UTC,America/Vancouver,92826,2024-07-12 15:32:20 UTC,2024-08-06 13:55:00 UTC,research,https://www.inaturalist.org/observations/228841503,,1,0,false,2,"Atlin, BC V0W 1A0, Canada",59.6433844,-137.2483354,,,,,,,open,false,gps,gps,British Columbia,Collared Pika
229167290,553f03e5-342a-47e2-9ee3-e1a07826784f,2024/07/13 11:24 AM,2024-07-13,2024-07-13 18:24:00 UTC,America/Whitehorse,3124344,2024-07-14 02:09:46 UTC,2025-01-01 05:35:36 UTC,research,https://www.inaturalist.org/observations/229167290,"",1,0,false,,"Yukon, Canada",60.2127643019,-136.91263703,880,,,,880,,open,false,,,Yukon,Collared Pika
229169924,15f9a41a-d003-47c3-bfc7-a3b33a2c4c10,2024-07-12 18:04:29-08:00,2024-07-12,2024-07-13 02:04:29 UTC,America/Anchorage,8137435,2024-07-14 02:28:02 UTC,2024-07-14 17:02:12 UTC,research,https://www.inaturalist.org/observations/229169924,"Savage Alpine Trail
",1,0,false,3,"Denali National Park & Preserve, Healy, AK, US",63.7401033333,-149.2804283333,5,,,,5,,open,false,,,Alaska,Collared Pika
229398279,ddbd4e89-5826-40d3-9992-e2f2be3e83e5,2024-07-14 14:19:24-07:00,2024-07-14,2024-07-14 21:19:24 UTC,America/Whitehorse,111081,2024-07-15 00:54:57 UTC,2024-07-15 06:20:21 UTC,research,https://www.inaturalist.org/observations/229398279,"",1,0,false,3,"Haines Junction, YT, CA",60.0873666667,-136.72078,3,,,,3,,open,false,,,Yukon,Collared Pika
230019131,4bf61f62-29e8-4ab2-8fb8-1fec8ba935a0,2024-07-14 11:15:13-07:00,2024-07-14,2024-07-14 18:15:13 UTC,America/Whitehorse,1898993,2024-07-18 02:10:39 UTC,2024-09-21 02:34:28 UTC,research,https://www.inaturalist.org/observations/230019131,"Collared pika fecals
",2,0,false,3,"Yukon, CA-YT, CA",60.4922544192,-136.7281158693,9,,,,9,,open,false,,,Yukon,Collared Pika
230206059,7a2a8a62-a6a0-4305-b9e2-105e19d2d9e8,2024/06/13 8:02 AM,2024-06-13,2024-06-13 16:02:00 UTC,America/Anchorage,62665,2024-07-19 00:48:51 UTC,2024-08-18 02:57:52 UTC,research,https://www.inaturalist.org/observations/230206059,"",2,0,false,,"Denali Borough, AK, USA",63.7120873996,-149.1492342203,185,,,,185,,open,false,,,Alaska,Collared Pika
230673188,9d22eae6-7a49-4cd6-a3a7-057ef34f2f83,2024/07/20 3:29 PM,2024-07-20,2024-07-20 22:29:00 UTC,America/Whitehorse,1369721,2024-07-21 05:13:04 UTC,2024-08-18 02:57:51 UTC,research,https://www.inaturalist.org/observations/230673188,,2,0,false,,"Yukon, Canada",60.870225,-135.969135,,,,,,,open,false,,,Yukon,Collared Pika
230673239,939f9b0d-8e4f-484d-a1d5-edd3890dd10c,2024/07/20 4:35 PM,2024-07-20,2024-07-20 23:35:00 UTC,America/Whitehorse,1369721,2024-07-21 05:13:41 UTC,2024-08-18 02:57:53 UTC,research,https://www.inaturalist.org/observations/230673239,,2,0,false,,"Yukon, Canada",60.8701866667,-135.966905,,,,,,,open,false,,,Yukon,Collared Pika
230673274,fd3ad688-fe8b-4ad7-992b-f4fb5a18c983,2024/07/20 4:32 PM,2024-07-20,2024-07-20 23:32:00 UTC,America/Whitehorse,1369721,2024-07-21 05:14:02 UTC,2024-07-21 13:15:49 UTC,research,https://www.inaturalist.org/observations/230673274,,1,0,false,,"Yukon, Canada",60.870265,-135.9668666667,,,,,,,open,false,,,Yukon,Collared Pika
230790806,a48b1272-bee8-49f6-a678-26e93da807fa,2024-07-20 21:00:53-08:00,2024-07-20,2024-07-21 05:00:53 UTC,America/Anchorage,3347961,2024-07-21 17:06:58 UTC,2024-10-27 07:27:29 UTC,research,https://www.inaturalist.org/observations/230790806,"",0,0,false,3,"Willow, AK, US",61.765066027,-149.3219128205,4,,,,4,,open,false,,,Alaska,Collared Pika
231883233,6cc9eee1-4bf6-4bfa-ac4c-8397d677dcc8,2024-07-26 15:24:00-04:00,2024-07-26,2024-07-26 19:24:00 UTC,America/Anchorage,5952563,2024-07-26 19:24:26 UTC,2024-08-18 02:57:55 UTC,research,https://www.inaturalist.org/observations/231883233,"",2,0,false,3,"Nenana, AK, US",63.620834,-148.6787275,21909,,,,21909,,open,false,,,Alaska,Collared Pika
232234815,7d20876f-85f9-4256-b1bc-8d1013884689,2024-07-18 09:31:16-08:00,2024-07-18,2024-07-18 17:31:16 UTC,America/Dawson,1613659,2024-07-28 11:23:14 UTC,2024-07-29 06:23:54 UTC,research,https://www.inaturalist.org/observations/232234815,"",1,0,false,3,"Yukon, Unorganized, YT, CA",61.2026504962,-138.2954197926,2646,,,,2646,,open,false,,,Yukon,Collared Pika
232365503,02166b63-f95b-4007-9650-0bde16769f33,2024/07/25 12:24 PM,2024-07-25,2024-07-25 20:24:00 UTC,America/Anchorage,2517862,2024-07-28 21:47:59 UTC,2024-08-18 02:57:50 UTC,research,https://www.inaturalist.org/observations/232365503,,2,0,false,,"Anchorage, AK, USA",61.060798,-149.581192,,,,,,,open,false,,,Alaska,Collared Pika
233020543,b6b94a08-72bd-4238-a3de-2f1b277838aa,2024-07-21 16:46:13,2024-07-21,2024-07-21 23:46:13 UTC,America/Dawson,1253444,2024-08-01 02:34:12 UTC,2024-08-06 20:46:14 UTC,research,https://www.inaturalist.org/observations/233020543,"Head sticking out in first pic, blurry butt out in second",1,0,false,2,"Old Crow, YT Y0B 1N0, Canada",64.442401,-138.3737328997,,,,,,,open,false,gps,gps,Yukon,Collared Pika
233364661,96f366ec-2ddf-4579-b75f-83bf48aabfe5,2024-08-02 10:19:05-08:00,2024-08-02,2024-08-02 18:19:05 UTC,America/Anchorage,3037368,2024-08-02 21:38:29 UTC,2024-08-02 21:55:26 UTC,research,https://www.inaturalist.org/observations/233364661,"",1,0,false,3,"Chugach State Park, Anchorage, AK, US",61.0923611667,-149.6714783333,4,,,,4,,open,false,,,Alaska,Collared Pika
234040478,d367914f-a0c0-4263-915f-6e68c1f61d62,2024-08-04 12:14:21-08:00,2024-08-04,2024-08-04 20:14:21 UTC,America/Anchorage,805156,2024-08-05 22:59:13 UTC,2024-08-07 22:30:18 UTC,research,https://www.inaturalist.org/observations/234040478,"",1,0,false,3,"Denali National Park & Preserve, Healy, AK, US",63.74008,-149.2833866667,4,,,,4,,open,false,,,Alaska,Collared Pika
234091319,1dcaa9b6-9f84-4936-bc22-4c03dacae0cb,2024-08-02 20:40:37,2024-08-02,2024-08-03 03:40:37 UTC,America/Dawson,4968373,2024-08-06 05:26:08 UTC,2024-08-06 13:17:58 UTC,research,https://www.inaturalist.org/observations/234091319,,1,0,false,2,"Elsa, YT Y0B 1J0, Canada",64.5003604302,-138.1325317919,160,,,,160,,open,false,gps,gps,Yukon,Collared Pika
235593456,8f9d5f25-ba70-439b-aa01-13056bf2a32c,2024-08-09 13:21:32-08:00,2024-08-09,2024-08-09 21:21:32 UTC,America/Anchorage,5667022,2024-08-13 19:42:29 UTC,2024-10-06 17:02:25 UTC,research,https://www.inaturalist.org/observations/235593456,"",1,0,false,3,"Chugach State Park, Anchorage, AK, US",61.0920666667,-149.6714783333,4,,,,4,,open,false,,,Alaska,Collared Pika
237306578,3f3658b1-420d-480d-b4e1-04e06f860f97,2024/08/15 5:01 PM,2024-08-15,2024-08-16 01:01:00 UTC,America/Anchorage,1192276,2024-08-22 16:35:12 UTC,2024-09-07 09:00:13 UTC,research,https://www.inaturalist.org/observations/237306578,,1,0,false,,"Denali Borough, AK, USA",63.7393710943,-149.280598279,122,,,,122,,open,false,,,Alaska,Collared Pika
237306579,62a9fe6a-5786-49c9-9535-22e48684645a,2024/08/15 4:59 PM,2024-08-15,2024-08-16 00:59:00 UTC,America/Anchorage,1192276,2024-08-22 16:35:13 UTC,2024-09-07 09:00:08 UTC,research,https://www.inaturalist.org/observations/237306579,,1,0,false,,"Denali Borough, AK, USA",63.7393710943,-149.280598279,122,,,,122,,open,false,,,Alaska,Collared Pika
238103756,c230bc03-5db6-4fb9-a181-dcb46c13c1d2,2021/08/29 10:07 AM,2021-08-29,2021-08-29 18:07:00 UTC,America/Anchorage,8489443,2024-08-26 17:33:55 UTC,2024-10-06 17:02:12 UTC,research,https://www.inaturalist.org/observations/238103756,,2,0,false,,"Denali Borough, AK, USA",63.6519940658,-150.3780841012,42279,,,,42279,,open,false,,,Alaska,Collared Pika
238358979,e7d4f1bb-d70b-4905-9664-94acb4ee51e2,2023/07/31 8:49 AM,2023-07-31,2023-07-31 16:49:00 UTC,America/Anchorage,599046,2024-08-28 03:29:07 UTC,2024-10-06 17:01:59 UTC,research,https://www.inaturalist.org/observations/238358979,"Collared Pike, Hacher Pass",1,0,false,,"Fishhook, AK, USA",61.7774375918,-149.2809724686,122,,,,122,,open,false,,,Alaska,Collared Pika
238721151,dd465a50-505d-4150-8cfd-d6e418a31c63,2024-08-29 12:23:56,2024-08-29,2024-08-29 20:23:56 UTC,America/Anchorage,4546729,2024-08-30 05:08:28 UTC,2024-08-30 14:43:04 UTC,research,https://www.inaturalist.org/observations/238721151,,1,0,false,2,"Anchorage Municipality, Anchorage, AK, USA",61.09135,-149.6707916667,,,,,,,open,false,,,Alaska,Collared Pika
239425919,89acc752-bcd7-480f-9b82-7227e841d6e7,2024/09/01 9:12 AM,2024-09-01,2024-09-01 17:12:00 UTC,America/Anchorage,149526,2024-09-02 16:56:18 UTC,2024-09-02 22:21:42 UTC,research,https://www.inaturalist.org/observations/239425919,"",1,0,false,,"Anchorage, AK, USA",61.1050906562,-149.5912003588,687,,,,687,,open,false,,,Alaska,Collared Pika
239541514,356cae00-7428-43c9-9f55-28015542bb4c,2024-08-31 16:00:02-08:00,2024-08-31,2024-09-01 00:00:02 UTC,America/Anchorage,6257639,2024-09-03 02:36:28 UTC,2024-09-07 19:24:13 UTC,research,https://www.inaturalist.org/observations/239541514,"",2,0,false,3,"Denali National Park & Preserve, Healy, AK, US",63.7403033333,-149.2900383333,7,,,,7,,open,false,,,Alaska,Collared Pika
239560540,8d565441-95c8-4fa5-9927-9c90034f5968,2024-09-02 13:51:20-08:00,2024-09-02,2024-09-02 21:51:20 UTC,America/Anchorage,7344628,2024-09-03 05:35:56 UTC,2024-09-03 17:46:54 UTC,research,https://www.inaturalist.org/observations/239560540,"",2,0,false,3,"Denali National Park & Preserve, Healy, AK, US",63.742345,-148.9532466667,4,,,,4,,open,false,,,Alaska,Collared Pika
240643824,00fd6ea5-cc9d-4ab4-b364-6dd0a061224f,2024/09/06 8:23 PM,2024-09-06,2024-09-07 04:23:00 UTC,America/Anchorage,1288608,2024-09-08 22:08:40 UTC,2024-09-09 21:39:01 UTC,research,https://www.inaturalist.org/observations/240643824,,2,0,false,,"Denali Borough, AK, USA",63.7402342124,-149.29014818,2,,,,2,,open,false,,,Alaska,Collared Pika
243253385,fb8ca548-14a9-4494-82a5-86528c587bdd,2024/09/11 8:17 PM,2024-09-11,2024-09-12 04:17:00 UTC,America/Anchorage,497764,2024-09-22 04:04:53 UTC,2024-09-30 05:52:04 UTC,research,https://www.inaturalist.org/observations/243253385,Denali National Park,1,0,false,,"Denali Borough, AK, USA",63.7411284624,-149.2892246973,244,,,,244,,open,false,,,Alaska,Collared Pika
243427273,d447e8e3-addd-461f-84f1-ae0233d9c9d9,2024-09-21 17:27:07,2024-09-21,2024-09-22 01:27:07 UTC,America/Anchorage,5459903,2024-09-22 20:05:54 UTC,2024-10-06 17:01:44 UTC,research,https://www.inaturalist.org/observations/243427273,,1,0,false,2,"Fishhook, AK, USA",61.7970722222,-149.2714861111,,,,,,,open,false,,,Alaska,Collared Pika
245838570,cd763a6b-8e1a-4940-ade1-5077d2bbc01b,2024-09-03 15:31:23-08:00,2024-09-03,2024-09-03 23:31:23 UTC,America/Anchorage,3335555,2024-10-05 22:43:03 UTC,2024-10-06 05:17:07 UTC,research,https://www.inaturalist.org/observations/245838570,In Denali National Park,2,0,false,3,"Denali National Park & Preserve, Healy, AK, US",63.751055,-148.9588033333,4,,,,4,,open,false,,,Alaska,Collared Pika
247859368,48f58e32-ffdc-45fe-b4dc-6bf79b20925a,2024/07/06 12:07 PM,2024-07-06,2024-07-06 19:07:00 UTC,America/Whitehorse,1717202,2024-10-18 03:27:59 UTC,2024-10-19 16:13:54 UTC,research,https://www.inaturalist.org/observations/247859368,,1,0,false,,"Yukon, Canada",60.8696076764,-135.965159209,8,,,,8,,open,false,,,Yukon,Collared Pika
252607398,b6709a4e-6e97-4536-8922-47ec51cbf1c0,2024/09/17 6:03 PM,2024-09-17,2024-09-18 01:03:00 UTC,America/Dawson,481500,2024-11-22 15:54:45 UTC,2024-11-24 17:11:11 UTC,research,https://www.inaturalist.org/observations/252607398,,2,0,false,,"Yukon, Canada",64.4292892008,-138.447423057,92,,,,92,,open,false,,,Yukon,Collared Pika
252832968,37f610f8-dfa5-4454-b0bc-04c6263f4f19,2024/09/03 4:09 PM,2024-09-03,2024-09-03 23:09:00 UTC,America/Dawson,1423206,2024-11-24 05:23:03 UTC,2024-11-25 07:37:30 UTC,research,https://www.inaturalist.org/observations/252832968,,2,0,false,,"Yukon, Canada",64.6420330918,-138.3459091618,27094,,,,27094,,open,false,,,Yukon,Collared Pika
253026950,9c42764d-20a7-48f6-8001-ad16a777f405,2012/06/25 11:12,2012-06-25,2012-06-25 19:12:00 UTC,America/Anchorage,5496020,2024-11-25 09:37:32 UTC,2024-11-25 16:41:00 UTC,research,https://www.inaturalist.org/observations/253026950,Ochotona collaris,0,0,false,,"Borough de Denali, Alaska, États-Unis",63.497853,-150.111502,,,,,,,open,false,,,Alaska,Collared Pika
257744753,32e5fc4a-5668-407d-9c6f-1e744f80f20a,2024/09/04 12:34 PM,2024-09-04,2024-09-04 19:34:00 UTC,America/Whitehorse,5648845,2025-01-07 22:37:50 UTC,2025-01-08 02:33:18 UTC,research,https://www.inaturalist.org/observations/257744753,,0,0,false,,"Yukon, Canada",60.2415277778,-135.6620777778,9,,,,9,,open,false,,,Yukon,Collared Pika
